X, Y ,Z
-59.56718,7.434704, 13.21166
-59.83576,9.509893, 14.53214
-59.30092,9.618917, 12.60614
-58.34922,5.582975, 13.49494
-58.07539,8.930889, 13.11154
-58.07107,7.998408, 16.76891
-57.65362,6.022278, 13.89541
-57.41291,8.382161, 15.66683
-57.05119,8.9111, 15.63249
-60.91904,7.354887, 14.80322
-60.06752,8.205948, 13.31128
-60.45046,9.290422, 15.62688
-60.23265,8.936793, 13.86909
-59.60709,7.430652, 13.19884
-59.87641,9.520411, 14.52888
-59.3379,9.63021, 12.58944
-58.38446,5.563393, 13.48275
-58.11281,8.939436, 13.0942
-58.1097,7.998393, 16.7857
-57.68941,6.002903, 13.88459
-57.45399,8.386762, 15.67486
-57.09077,8.92292, 15.6407
-60.95769,7.351285, 14.80212
-60.1049,8.207216, 13.30087
-60.48837,9.298004, 15.63056
-60.27045,8.942474, 13.86223
-59.64389,7.426915, 13.18702
-59.91389,9.530108, 14.52587
-59.37199,9.640621, 12.57405
-58.41694,5.545339, 13.4715
-57.42279,8.865189, 12.05959
-58.14731,8.947315, 13.07822
-58.14531,7.998379, 16.80117
-57.72241,5.985039, 13.87461
-57.49187,8.391004, 15.68226
-57.12727,8.933817, 15.64826
-60.99483,7.347821, 14.80107
-60.14084,8.208436, 13.29087
-60.5248,9.305293, 15.6341
-60.30677,8.947934, 13.85564
-59.67926,7.423324, 13.17566
-59.94992,9.53943, 14.52299
-59.40476,9.650629, 12.55925
-58.44817,5.527985, 13.4607
-57.45059,8.872217, 12.0357
-58.18047,8.95489, 13.06285
-58.17955,7.998365, 16.81604
-57.75414,5.967868, 13.86502
-57.52829,8.395081, 15.68937
-57.16235,8.944292, 15.65553
-61.03942,7.343664, 14.7998
-60.18397,8.2099, 13.27886
-60.56852,9.314041, 15.63835
-60.35038,8.954488, 13.84773
-59.72171,7.419013, 13.16203
-59.99315,9.550616, 14.51952
-59.44409,9.662641, 12.54149
-58.48565,5.507157, 13.44773
-57.48396,8.880652, 12.00704
-58.22027,8.963981, 13.04441
-57.79221,5.94726, 13.85351
-57.57198,8.399974, 15.69791
-57.20444,8.956862, 15.66426
-61.07669,7.340189, 14.79874
-60.22003,8.211124, 13.26883
-60.60508,9.321354, 15.6419
-60.38683,8.959967, 13.84112
-59.7572,7.41541, 13.15063
-60.0293,9.559968, 14.51662
-59.47697,9.672682, 12.52664
-58.51698,5.489746, 13.43689
-57.51186,8.887703, 11.98307
-58.25354,8.97158, 13.029
-57.82403,5.930032, 13.84389
-57.60852,8.404064, 15.70505
-57.23964,8.967372, 15.67155
-61.11764,7.336371, 14.79757
-60.25965,8.212469, 13.2578
-60.64524,9.329388, 15.64581
-60.42687,8.965985, 13.83385
-59.79619,7.41145, 13.1381
-60.06901,9.570243, 14.51344
-59.5131,9.683715, 12.51033
-58.5514,5.470615, 13.42497
-57.54251,8.895452, 11.95674
-58.29009,8.979929, 13.01206
-57.859,5.911103, 13.83332
-57.64866,8.408559, 15.71289
-57.27831,8.978918, 15.67957
-61.15922,7.332494, 14.79639
-60.29987,8.213834, 13.24661
-60.68602,9.337546, 15.64977
-60.46753,8.972097, 13.82647
-59.83578,7.407431, 13.12538
-60.10934,9.580676, 14.51021
-59.54977,9.694917, 12.49376
-58.58635,5.451191, 13.41288
-57.57364,8.903318, 11.93
-58.32721,8.988407, 12.99486
-57.89451,5.891884, 13.82258
-57.68941,8.413122, 15.72086
-57.31757,8.990643, 15.68771
-61.19822,7.328858, 14.79528
-60.3376,8.215115, 13.23611
-60.72427,9.345198, 15.65349
-60.50568,8.97783, 13.81955
-59.87292,7.40366, 13.11345
-60.14716,9.590462, 14.50717
-59.58418,9.705423, 12.47822
-58.61914,5.432972, 13.40153
-57.60283,8.910697, 11.90493
-58.36202,8.996359, 12.97873
-57.92781,5.873857, 13.81252
-57.72764,8.417403, 15.72833
-57.3544,9.001639, 15.69534
-61.23626,7.325312, 14.7942
-60.3744,8.216364, 13.22586
-60.76158,9.352661, 15.65711
-60.54287,8.983421, 13.8128
-59.90913,7.399982, 13.10182
-60.18404,9.600005, 14.50422
-59.61774,9.715672, 12.46307
-58.65111,5.415204, 13.39047
-57.63129,8.917893, 11.88047
-58.39597,9.004114, 12.96299
-57.96029,5.856276, 13.8027
-57.76492,8.421577, 15.73561
-57.39032,9.012364, 15.70279
-61.27587,7.321618, 14.79308
-60.41272,8.217665, 13.2152
-60.80043,9.360434, 15.66089
-60.58162,8.989244, 13.80577
-59.94685,7.396152, 13.0897
-60.22246,9.609945, 14.50113
-59.65268,9.726344, 12.44729
-58.68441,5.396697, 13.37894
-57.66095,8.925388, 11.855
-58.43134,9.012192, 12.94661
-57.99412,5.837964, 13.79247
-57.80375,8.425926, 15.7432
-57.42772,9.023535, 15.71054
-61.31305,7.318151, 14.79202
-60.4487,8.218885, 13.20519
-60.8369,9.367729, 15.66443
-60.61798,8.99471, 13.79917
-59.98226,7.392557, 13.07833
-60.25852,9.619275, 14.49824
-59.68549,9.736362, 12.43248
-58.71567,5.379325, 13.36813
-57.68878,8.932424, 11.83109
-58.46453,9.019773, 12.93123
-58.02587,5.820776, 13.78287
-57.8402,8.430007, 15.75032
-61.35755,7.314003, 14.79075
-60.49174,8.220346, 13.1932
-60.88054,9.37646, 15.66868
-60.6615,9.00125, 13.79128
-60.02463,7.388255, 13.06472
-60.30167,9.63044, 14.49478
-59.72474,9.74835, 12.41475
-57.72208,8.940842, 11.80247
-58.50425,9.028846, 12.91282
-58.06387,5.800209, 13.77138
-57.88382,8.434891, 15.75884
-61.39656,7.310365, 14.78964
-60.52948,8.221628, 13.1827
-60.9188,9.384114, 15.67239
-60.69965,9.006985, 13.78435
-60.06177,7.384483, 13.05279
-60.33951,9.640229, 14.49175
-59.75915,9.758861, 12.39921
-57.75128,8.948223, 11.77739
-58.53907,9.0368, 12.89668
-58.09718,5.782176, 13.76131
-57.92205,8.439173, 15.76631
-61.43483,7.306797, 14.78855
-60.56651,8.222884, 13.1724
-60.95633,9.391623, 15.67604
-60.73707,9.012609, 13.77756
-60.09821,7.380784, 13.04109
-60.37662,9.649831, 14.48878
-59.79291,9.76917, 12.38396
-57.77993,8.955463, 11.75278
-58.57323,9.044603, 12.88086
-58.12986,5.764488, 13.75143
-57.95956,8.443373, 15.77364
-61.4733,7.303211, 14.78746
-60.60372,8.224148, 13.16204
-60.99406,9.39917, 15.67971
-60.77468,9.018264, 13.77074
-60.13483,7.377065, 13.02932
-60.41393,9.659482, 14.48579
-59.82684,9.779533, 12.36864
-57.80872,8.962741, 11.72805
-58.60757,9.052446, 12.86495
-58.1627,5.746708, 13.7415
-57.99726,8.447595, 15.78101
-61.51874,7.298974, 14.78617
-60.64768,8.225639, 13.1498
-60.81913,9.024943, 13.76267
-60.1781,7.372671, 13.01542
-60.45799,9.670885, 14.48225
-59.86693,9.791777, 12.35054
-57.84273,8.971339, 11.69883
-58.64813,9.061712, 12.84615
-58.20151,5.725702, 13.72977
-58.04181,8.452582, 15.78971
-61.55707,7.2954, 14.78508
-60.68476,8.226898, 13.13948
-60.85662,9.030579, 13.75587
-60.2146,7.368965, 13.0037
-60.49517,9.680503, 14.47927
-59.90075,9.802104, 12.33527
-57.87143,8.978592, 11.67418
-58.68235,9.069528, 12.83029
-58.23425,5.707983, 13.71987
-58.07938,8.45679, 15.79705
-61.59689,7.291687, 14.78395
-60.72329,8.228206, 13.12876
-60.89555,9.036431, 13.74881
-60.25251,7.365115, 12.99152
-60.53378,9.690494, 14.47618
-59.93587,9.812831, 12.3194
-57.90123,8.986125, 11.64858
-58.71789,9.077646, 12.81382
-58.26824,5.689579, 13.70959
-58.11841,8.46116, 15.80468
-61.63816,7.287839, 14.78277
-60.76321,8.229561, 13.11765
-60.93592,9.042498, 13.74148
-60.29181,7.361125, 12.97889
-60.57381,9.70085, 14.47297
-59.97228,9.823951, 12.30296
-57.93212,8.993934, 11.62204
-58.75474,9.086061, 12.79675
-58.30349,5.670501, 13.69894
-58.15887,8.465691, 15.81258
-61.67606,7.284305, 14.78169
-60.79988,8.230806, 13.10744
-60.97299,9.048069, 13.73476
-60.3279,7.35746, 12.9673
-60.61057,9.710361, 14.47002
-60.00572,9.834163, 12.28786
-57.96049,9.001105, 11.59767
-58.78857,9.09379, 12.78107
-58.33585,5.65298, 13.68915
-58.21045,8.471466, 15.82266
-61.71355,7.28081, 14.78063
-60.83614,8.232037, 13.09735
-61.00964,9.053579, 13.72811
-60.36359,7.353837, 12.95584
-60.64692,9.719765, 14.46711
-60.03878,9.844261, 12.27293
-57.98854,9.008197, 11.57357
-58.82203,9.101433, 12.76557
-58.36786,5.635655, 13.67948
-61.75205,7.277221, 14.77953
-60.87339,8.233301, 13.08698
-61.04729,9.059238, 13.72127
-60.40025,7.350114, 12.94406
-60.68426,9.729425, 14.46411
-60.07275,9.854633, 12.25759
-58.01736,9.015481, 11.54881
-58.8564,9.109283, 12.74964
-58.40074,5.617858, 13.66954
-60.91237,8.234624, 13.07613
-61.0867,9.065161, 13.71412
-60.43861,7.346219, 12.93174
-60.72333,9.739535, 14.46098
-60.10829,9.865489, 12.24154
-58.04752,9.023105, 11.5229
-58.89236,9.117498, 12.73298
-58.43515,5.599235, 13.65913
-60.95282,8.235997, 13.06488
-61.12759,9.071307, 13.7067
-60.47843,7.342175, 12.91895
-60.76388,9.750028, 14.45773
-60.14518,9.876755, 12.22488
-58.07882,9.031015, 11.49602
-58.92969,9.126024, 12.71568
-58.47085,5.579906, 13.64834
-60.98978,8.237251, 13.05459
-61.16496,9.076923, 13.69992
-60.5148,7.338482, 12.90726
-60.80093,9.759614, 14.45476
-60.17888,9.887048, 12.20966
-58.10741,9.038244, 11.47145
-58.96379,9.133815, 12.69988
-58.50348,5.562246, 13.63848
-61.02685,8.23851, 13.04427
-61.20243,9.082555, 13.69312
-60.55128,7.334778, 12.89554
-60.83809,9.769227, 14.45178
-60.21268,9.897369, 12.1944
-58.13609,9.045493, 11.44681
-58.998,9.141626, 12.68403
-61.07271,8.240067, 13.03151
-61.24879,9.089522, 13.68471
-60.59642,7.330194, 12.88104
-60.88406,9.781122, 14.44809
-60.2545,9.910141, 12.17551
-58.17158,9.054461, 11.41633
-59.04031,9.151292, 12.66442
-61.1066,8.241217, 13.02208
-61.28304,9.094672, 13.6785
-60.62978,7.326807, 12.87033
-60.91803,9.789911, 14.44537
-60.2854,9.919579, 12.16156
-58.1978,9.06109, 11.3938
-59.07158,9.158435, 12.64993
-61.14308,8.242455, 13.01192
-61.31992,9.100215, 13.67181
-60.66568,7.323162, 12.8588
-60.95461,9.799374, 14.44244
-60.31867,9.929738, 12.14653
-58.22602,9.068224, 11.36956
-59.10524,9.166123, 12.63433
-61.1865,8.243929, 12.99984
-61.36382,9.106812, 13.66384
-60.70842,7.318822, 12.84507
-60.99813,9.810636, 14.43895
-60.35826,9.941831, 12.12865
-58.25962,9.076716, 11.3407
-59.14531,9.175276, 12.61577
-61.22323,8.245175, 12.98962
-61.40094,9.112392, 13.6571
-60.74456,7.315152, 12.83346
-61.03495,9.82016, 14.436
-60.39175,9.952058, 12.11353
-58.28803,9.083899, 11.31629
-59.1792,9.183016, 12.60007
-61.26074,8.246449, 12.97918
-61.43887,9.118093, 13.65022
-60.78149,7.311403, 12.8216
-61.07255,9.82989, 14.43298
-60.42596,9.962505, 12.09808
-58.31705,9.091235, 11.29135
-59.21381,9.190922, 12.58402
-61.29831,8.247724, 12.96872
-61.47684,9.123801, 13.64333
-60.81846,7.307648, 12.80972
-60.46022,9.972968, 12.08261
-58.34612,9.098583, 11.26638
-59.24848,9.19884, 12.56796
-61.33558,8.248989, 12.95835
-61.51451,9.129463, 13.6365
-60.85514,7.303924, 12.79794
-60.4942,9.983346, 12.06726
-58.37495,9.105871, 11.24161
-59.28286,9.206695, 12.55203
-61.37314,8.250264, 12.94789
-61.55249,9.13517, 13.62961
-60.89211,7.30017, 12.78606
-60.52845,9.993807, 12.0518
-58.40402,9.113216, 11.21665
-59.31752,9.214611, 12.53597
-61.41902,8.251822, 12.93512
-61.59886,9.142141, 13.62119
-60.93726,7.295585, 12.77156
-60.57029,10.00658, 12.0329
-58.43951,9.122189, 11.18615
-59.35986,9.224281, 12.51635
-61.45637,8.253089, 12.92473
-61.63662,9.147816, 13.61434
-60.97402,7.291853, 12.75975
-60.60434,10.01698, 12.01753
-58.46841,9.129493, 11.16133
-59.39431,9.232152, 12.50038
-61.49364,8.254354, 12.91436
-61.67429,9.153479, 13.6075
-61.0107,7.288128, 12.74797
-60.63833,10.02736, 12.00218
-58.49725,9.136782, 11.13656
-59.4287,9.240007, 12.48445
-61.52929,8.255564, 12.90443
-61.71033,9.158895, 13.60097
-61.04579,7.284565, 12.7367
-60.67083,10.03729, 11.9875
-58.52483,9.143753, 11.11287
-59.4616,9.24752, 12.46921
-61.56638,8.256823, 12.89411
-61.74783,9.164531, 13.59416
-61.08229,7.280859, 12.72497
-60.70465,10.04762, 11.97222
-58.55352,9.151008, 11.08821
-59.49582,9.255338, 12.45335
-61.60818,8.258242, 12.88248
-61.79008,9.170882, 13.5865
-61.12344,7.276681, 12.71175
-60.74277,10.05926, 11.95501
-58.58587,9.159183, 11.06043
-59.53439,9.264149, 12.43547
-61.64413,8.259462, 12.87247
-61.82642,9.176345, 13.5799
-61.15882,7.273088, 12.70039
-60.77555,10.06927, 11.94021
-58.61368,9.166214, 11.03653
-59.56757,9.271726, 12.4201
-61.68808,8.260954, 12.86024
-61.20208,7.268696, 12.68649
-60.81564,10.08151, 11.92211
-58.64769,9.174809, 11.00732
-59.60812,9.28099, 12.40131
-61.72498,8.262206, 12.84997
-61.23839,7.265008, 12.67483
-60.84928,10.09179, 11.90691
-58.67623,9.182025, 10.9828
-59.64216,9.288765, 12.38553
-61.76462,8.263552, 12.83894
-61.2774,7.261047, 12.66229
-60.88542,10.10283, 11.89059
-58.7069,9.189777, 10.95645
-59.67873,9.297119, 12.36859
-61.80172,8.264811, 12.82861
-61.31392,7.257339, 12.65057
-60.91925,10.11316, 11.87531
-58.7356,9.197032, 10.93179
-59.71297,9.304938, 12.35273
-57.26322,9.862652, 12.02027
-61.83919,8.266083, 12.81818
-61.3508,7.253595, 12.63872
-60.95342,10.12359, 11.85988
-58.7646,9.20436, 10.90689
-59.74754,9.312836, 12.3367
-57.28058,9.87256, 12.00442
-61.8756,8.267319, 12.80805
-61.38663,7.249956, 12.62721
-60.98663,10.13373, 11.84489
-58.79277,9.211482, 10.88268
-59.78114,9.320511, 12.32113
-57.30632,9.887249, 11.98092
-61.91245,8.26857, 12.79779
-61.4229,7.246273, 12.61555
-61.02023,10.144, 11.82971
-58.82128,9.218689, 10.85819
-59.81515,9.328278, 12.30538
-57.33236,9.902115, 11.95713
-61.95728,8.270091, 12.78531
-61.46703,7.241793, 12.60138
-61.0611,10.15648, 11.81125
-58.85596,9.227456, 10.82839
-59.85651,9.337726, 12.28621
-57.36404,9.920198, 11.92821
-61.99377,8.27133, 12.77516
-61.50294,7.238146, 12.58985
-61.09438,10.16664, 11.79623
-58.8842,9.234592, 10.80414
-59.89018,9.345417, 12.27061
-57.38983,9.934919, 11.90466
-62.03037,8.272572, 12.76497
-61.53896,7.234488, 12.57828
-61.12775,10.17683, 11.78116
-58.91251,9.241749, 10.77982
-59.92395,9.353129, 12.25496
-57.41569,9.949681, 11.88104
-62.06855,8.273868, 12.75435
-61.57654,7.230673, 12.56621
-61.16257,10.18747, 11.76544
-58.94205,9.249216, 10.75444
-59.95918,9.361176, 12.23864
-57.44267,9.965083, 11.8564
-62.10552,8.275123, 12.74406
-61.61292,7.226978, 12.55452
-61.19628,10.19776, 11.75021
-58.97065,9.256447, 10.72987
-59.99329,9.368968, 12.22283
-57.4688,9.979996, 11.83255
-61.65602,7.222602, 12.54067
-61.23621,10.20996, 11.73218
-59.00453,9.265011, 10.70076
-60.03369,9.378198, 12.20411
-57.49975,9.997661, 11.80429
-61.69294,7.218853, 12.52881
-61.27042,10.2204, 11.71673
-59.03356,9.272347, 10.67583
-60.06831,9.386105, 12.18807
-57.52626,10.01279, 11.78008
-61.72934,7.215158, 12.51712
-61.30413,10.2307, 11.7015
-59.06217,9.279579, 10.65125
-60.10242,9.393898, 12.17226
-57.55239,10.02771, 11.75621
-61.76657,7.211376, 12.50516
-61.33863,10.24124, 11.68592
-59.09144,9.286978, 10.6261
-60.13734,9.401873, 12.15608
-57.57913,10.04297, 11.7318
-61.80162,7.207818, 12.4939
-61.37111,10.25115, 11.67126
-59.11899,9.293942, 10.60244
-60.1702,9.409377, 12.14085
-57.6043,10.05734, 11.70882
-59.15366,9.302706, 10.57265
-60.21154,9.418821, 12.12169
-57.63597,10.07541, 11.6799
-59.18213,9.309903, 10.54819
-60.2455,9.426578, 12.10596
-57.66197,10.09026, 11.65615
-59.21195,9.31744, 10.52258
-60.28106,9.4347, 12.08948
-57.68921,10.10581, 11.63128
-59.24133,9.324867, 10.49734
-60.3161,9.442704, 12.07324
-57.71605,10.12112, 11.60678
-59.26892,9.33184, 10.47364
-60.349,9.450218, 12.058
-57.74124,10.13551, 11.58377
-59.2981,9.339215, 10.44857
-60.3838,9.458167, 12.04188
-57.7679,10.15072, 11.55943
-59.3326,9.347939, 10.41893
-60.42495,9.467567, 12.02281
-57.79942,10.16871, 11.53065
-59.36355,9.355761, 10.39234
-60.46186,9.475998, 12.0057
-57.82769,10.18485, 11.50483
-59.39183,9.36291, 10.36805
-60.49559,9.483702, 11.99007
-57.85352,10.19959, 11.48125
-59.42069,9.370205, 10.34326
-60.53001,9.491564, 11.97412
-57.87988,10.21464, 11.45718
-59.44807,9.377124, 10.31974
-60.56265,9.49902, 11.959
-57.90488,10.22891, 11.43434
-56.48908,7.523474, 10.10369
-56.66106,9.31456, 10.99623
-59.47663,9.384345, 10.2952
-60.59672,9.506803, 11.94321
-56.49911,7.521553, 10.08395
-57.93098,10.24381, 11.41052
-56.67293,9.320422, 10.97838
-59.51147,9.39315, 10.26527
-60.63826,9.516292, 11.92396
-56.52023,7.517511, 10.04242
-57.9628,10.26197, 11.38146
-56.6979,9.332756, 10.94081
-59.54041,9.400465, 10.24041
-60.67278,9.524176, 11.90797
-56.53776,7.514153, 10.00792
-57.98923,10.27706, 11.35732
-56.71864,9.343002, 10.9096
-59.5689,9.407667, 10.21594
-60.70675,9.531936, 11.89222
-56.55503,7.510848, 9.973957
-58.01525,10.29191, 11.33356
-56.73905,9.353088, 10.87888
-59.59733,9.414854, 10.19151
-60.74066,9.53968, 11.87651
-56.57226,7.507549, 9.940063
-58.04123,10.30674, 11.30985
-56.75943,9.363155, 10.84822
-59.63008,9.423132, 10.16338
-60.77972,9.548603, 11.85841
-56.59211,7.503749, 9.90102
-58.07114,10.32381, 11.28253
-56.78291,9.374751, 10.81291
-59.65629,9.429757, 10.14086
-60.81097,9.555742, 11.84393
-56.60799,7.500709, 9.869774
-58.09508,10.33748, 11.26067
-56.80169,9.384031, 10.78464
-59.68964,9.438187, 10.11222
-60.85075,9.564826, 11.8255
-56.6282,7.49684, 9.830022
-58.12554,10.35486, 11.23286
-56.82559,9.395837, 10.74868
-59.71892,9.445587, 10.08706
-60.88567,9.572803, 11.80932
-56.64594,7.493442, 9.795116
-58.15229,10.37013, 11.20843
-56.84657,9.406204, 10.71711
-59.74551,9.452311, 10.06422
-56.66206,7.490356, 9.763411
-58.17658,10.384, 11.18625
-56.86563,9.415621, 10.68843
-59.77814,9.460558, 10.03619
-56.68183,7.486571, 9.724514
-58.20638,10.40101, 11.15904
-56.88902,9.427172, 10.65325
-59.80493,9.467329, 10.01317
-56.69807,7.483463, 9.692577
-58.23085,10.41498, 11.13669
-56.90822,9.436657, 10.62436
-59.83588,9.475153, 9.986584
-56.71682,7.479872, 9.655681
-58.25912,10.43111, 11.11088
-56.9304,9.447616, 10.59098
-59.86616,9.482807, 9.960571
-56.73518,7.476359, 9.619583
-58.28679,10.4469, 11.08562
-56.95211,9.458337, 10.55833
-59.89846,9.490973, 9.932819
-56.75475,7.472611, 9.581072
-58.31629,10.46375, 11.05868
-56.97526,9.469774, 10.52349
-59.92707,9.498205, 9.908239
-56.77209,7.469291, 9.546963
-58.34243,10.47866, 11.03481
-56.99577,9.479904, 10.49264
-59.95572,9.505444, 9.883637
-56.78945,7.465969, 9.512822
-58.36859,10.4936, 11.01093
-57.01629,9.490044, 10.46176
-56.82073,7.788085, 11.77623
-59.9838,9.512544, 9.859508
-56.80647,7.46271, 9.479337
-58.39425,10.50824, 10.9875
-57.03642,9.499989, 10.43147
-56.82611,7.787681, 11.77008
-60.01809,9.521212, 9.830051
-56.82725,7.458731, 9.438459
-58.42557,10.52612, 10.9589
-57.061,9.51213, 10.39449
-56.85638,7.785407, 11.73548
-60.04708,9.528538, 9.805151
-56.84481,7.455369, 9.403908
-58.45204,10.54123, 10.93472
-57.08177,9.522391, 10.36324
-56.88197,7.783484, 11.70624
-60.07631,9.535927, 9.780035
-56.86253,7.451977, 9.369055
-58.47874,10.55647, 10.91034
-57.10273,9.532743, 10.33171
-56.90778,7.781545, 11.67674
-60.10518,9.543224, 9.755236
-56.88003,7.448627, 9.334641
-58.50512,10.57152, 10.88626
-57.12342,9.542963, 10.30058
-56.93327,7.77963, 11.64761
-56.59974,7.767506, 11.47644
-60.13358,9.550403, 9.730841
-56.89724,7.445333, 9.300787
-58.53106,10.58633, 10.86257
-57.14377,9.553019, 10.26996
-56.95834,7.777747, 11.61896
-56.61471,7.766167, 11.45615
-60.16199,9.557585, 9.706431
-56.91446,7.442036, 9.266916
-58.55701,10.60115, 10.83887
-57.16413,9.563078, 10.23932
-56.98343,7.775862, 11.59029
-56.63732,7.764145, 11.4255
-60.1962,9.566233, 9.67704
-56.93519,7.438066, 9.226131
-58.58826,10.61898, 10.81034
-57.18865,9.575191, 10.20243
-57.01363,7.773593, 11.55577
-56.66455,7.76171, 11.3886
-60.22592,9.573744, 9.651514
-56.9532,7.434619, 9.190708
-58.6154,10.63448, 10.78555
-57.20995,9.585711, 10.17038
-57.03986,7.771622, 11.52579
-56.68819,7.759595, 11.35655
-60.25383,9.580798, 9.627539
-56.97011,7.431381, 9.157438
-58.64089,10.64903, 10.76227
-57.22995,9.595592, 10.14029
-57.0645,7.769771, 11.49763
-56.7104,7.757608, 11.32645
-60.28261,9.588074, 9.602812
-56.98755,7.428042, 9.123123
-57.25058,9.605783, 10.10925
-57.08991,7.767862, 11.46859
-56.73331,7.75556, 11.2954
-60.31092,9.595232, 9.578485
-57.00471,7.424757, 9.089367
-57.27088,9.615808, 10.07871
-57.11491,7.765984, 11.44001
-56.75585,7.753545, 11.26486
-60.34516,9.603886, 9.549076
-57.02546,7.420784, 9.048555
-57.29541,9.62793, 10.0418
-57.14513,7.763713, 11.40547
-56.78309,7.751108, 11.22793
-60.37364,9.611084, 9.52461
-57.04272,7.41748, 9.014604
-57.31583,9.638014, 10.01108
-57.17028,7.761825, 11.37674
-56.80576,7.749081, 11.19721
-60.40251,9.618381, 9.499811
-57.06021,7.414131, 8.98019
-57.33651,9.648233, 9.979956
-57.19576,7.75991, 11.34761
-56.82873,7.747026, 11.16607
-60.43143,9.625693, 9.474958
-57.07775,7.410774, 8.945704
-57.35725,9.658477, 9.948759
-57.2213,7.757991, 11.31842
-56.85175,7.744968, 11.13487
-60.46605,9.634441, 9.445227
-57.09872,7.406759, 8.904446
-57.38205,9.67073, 9.911438
-57.25186,7.755695, 11.2835
-56.8793,7.742505, 11.09754
-60.4902,9.640549, 9.424471
-57.11336,7.403956, 8.875645
-57.39937,9.679284, 9.885386
-57.27319,7.754093, 11.25912
-56.89852,7.740786, 11.07148
-60.52409,9.649115, 9.395358
-57.1339,7.400024, 8.835243
-57.42366,9.691282, 9.848841
-57.3031,7.751845, 11.22493
-56.92549,7.738373, 11.03492
-60.5544,9.656775, 9.369325
-57.15226,7.396508, 8.799118
-57.44538,9.702012, 9.816162
-57.32986,7.749835, 11.19435
-56.94961,7.736217, 11.00224
-57.16979,7.393152, 8.764636
-57.46611,9.712254, 9.784971
-57.3554,7.747917, 11.16517
-56.97263,7.734158, 10.97104
-55.5164,7.135529, 7.921229
-57.18765,7.389733, 8.729507
-57.48723,9.722687, 9.753195
-57.38141,7.745962, 11.13544
-56.99608,7.73206, 10.93925
-55.52429,7.131032, 7.884416
-57.20477,7.386456, 8.695833
-57.50747,9.732687, 9.722734
-57.40635,7.744089, 11.10693
-57.01856,7.73005, 10.90878
-55.53203,7.126621, 7.848292
-57.22157,7.38324, 8.662792
-57.52734,9.7425, 9.692846
-57.43082,7.74225, 11.07897
-57.04062,7.728077, 10.87889
-55.54043,7.121829, 7.809049
-57.23981,7.379747, 8.626896
-57.54892,9.753161, 9.660376
-57.4574,7.740253, 11.04859
-57.06458,7.725935, 10.84641
-55.54999,7.116383, 7.76445
-57.26055,7.375776, 8.586102
-57.57344,9.765277, 9.623475
-57.48761,7.737984, 11.01406
-57.09181,7.723499, 10.8095
-55.55809,7.111763, 7.726625
-57.27814,7.372409, 8.551504
-57.59425,9.775553, 9.59218
-57.51323,7.736059, 10.98478
-57.11491,7.721433, 10.7782
-55.56562,7.107472, 7.691489
-57.29448,7.369281, 8.519365
